unidade;setor_centro_custo;ano;mes;obito_hospitalar;obito_institucional
HAC;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;2022;1;1;1
HAC;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;2022;2;1;1
HAC;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;2022;3;1;1
HAC;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;2022;4;1;1
HAC;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;2022;5;3;3
HAC;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;2022;7;2;2
HAC;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;2022;8;3;3
HAC;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2022;9;5;5
HAC;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2022;10;3;3
HAC;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2022;12;2;1
HAC;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;1;16;16
HAC;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;2;16;14
HAC;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;3;15;14
HAC;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;4;10;10
HAC;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;5;6;6
HAC;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;6;16;15
HAC;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;7;13;13
HAC;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;8;9;7
HAC;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;9;5;5
HAC;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;10;16;15
HAC;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;11;10;10
HAC;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;12;11;11
HAC;UTI - ADULTO;2022;1;5;4
HAC;UTI - ADULTO;2022;2;3;3
HAC;UTI - ADULTO;2022;3;4;4
HAC;UTI - ADULTO;2022;4;6;5
HAC;UTI - ADULTO;2022;5;12;11
HAC;UTI - ADULTO;2022;6;7;6
HAC;UTI - ADULTO;2022;7;6;6
HAC;UTI - ADULTO;2022;8;12;11
HAC;UTI - ADULTO;2022;9;5;5
HAC;UTI - ADULTO;2022;10;6;6
HAC;UTI - ADULTO;2022;11;9;9
HAC;UTI - ADULTO;2022;12;7;7
HCM;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2022;1;2;2
HCM;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2022;2;1;1
HCM;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2022;3;3;2
HCM;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2022;5;2;2
HCM;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2022;6;1;1
HCM;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2022;8;1;1
HCM;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2022;9;2;1
HCM;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2022;10;2;2
HEM;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;2022;1;10;9
HEM;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;2022;2;6;6
HEM;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;2022;3;3;3
HEM;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;2022;4;2;2
HEM;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;2022;5;7;7
HEM;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;2022;6;8;7
HEM;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;2022;7;8;7
HEM;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;2022;8;3;3
HEM;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;2022;9;5;4
HEM;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;2022;10;7;5
HEM;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;2022;11;16;16
HEM;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;2022;12;5;5
HEM;UTI - ADULTO;2022;1;23;21
HEM;UTI - ADULTO;2022;2;18;17
HEM;UTI - ADULTO;2022;3;15;14
HEM;UTI - ADULTO;2022;4;13;10
HEM;UTI - ADULTO;2022;5;16;16
HEM;UTI - ADULTO;2022;6;5;5
HEM;UTI - ADULTO;2022;7;14;13
HEM;UTI - ADULTO;2022;8;9;8
HEM;UTI - ADULTO;2022;9;10;9
HEM;UTI - ADULTO;2022;10;3;1
HEM;UTI - ADULTO;2022;11;4;4
HEM;UTI - ADULTO;2022;12;10;9
HIJPII;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2022;3;1;1
HIJPII;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2022;4;1;1
HIJPII;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2022;5;1;1
HIJPII;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2022;10;1;1
HIJPII;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2022;11;2;2
HIJPII;UNIDADE INTERNAÇÃO - CURTO PRAZO;2022;1;3;1
HIJPII;UTI;2022;1;4;4
HIJPII;UTI;2022;2;2;2
HIJPII;UTI;2022;3;8;8
HIJPII;UTI;2022;4;4;3
HIJPII;UTI;2022;5;5;3
HIJPII;UTI;2022;6;6;5
HIJPII;UTI;2022;7;3;2
HIJPII;UTI;2022;8;1;1
HIJPII;UTI;2022;9;5;5
HIJPII;UTI;2022;10;1;1
HIJPII;UTI;2022;11;6;5
HIJPII;UTI;2022;12;2;1
HJK;UNIDADE DE URGENCIA - CLINICA MEDICA;2022;1;10;9
HJK;UNIDADE DE URGENCIA - CLINICA MEDICA;2022;2;6;6
HJK;UNIDADE DE URGENCIA - CLINICA MEDICA;2022;3;2;2
HJK;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2022;1;1;1
HJK;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2022;2;4;3
HJK;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2022;4;5;5
HJK;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2022;5;1;1
HJK;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2022;7;1;1
HJK;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2022;8;1;1
HJK;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2022;9;1;1
HJK;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2022;10;1;1
HJK;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2022;11;2;2
HJK;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;1;1;1
HJK;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;2;1;1
HJK;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;3;2;1
HJK;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;4;3;2
HJK;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;5;5;4
HJK;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;6;3;3
HJK;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;7;2;2
HJK;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;8;2;2
HJK;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;9;2;2
HJK;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;10;1;1
HJK;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;11;3;3
HJK;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;12;5;5
HJK;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;2022;1;2;1
HJK;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;2022;2;5;5
HJK;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;2022;3;1;1
HJK;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;2022;4;4;4
HJK;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;2022;5;1;1
HJK;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;2022;6;3;3
HJK;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;2022;7;4;3
HJK;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;2022;8;5;5
HJK;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;2022;9;5;5
HJK;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;2022;10;1;1
HJK;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;2022;12;8;8
HJK;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;2022;1;3;3
HJK;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;2022;3;1;1
HJK;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;2022;4;1;1
HJK;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;2022;5;1;1
HJK;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;2022;6;2;2
HJK;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;2022;9;2;2
HJK;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;2022;10;2;2
HJK;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;2022;12;2;2
HJK;UNIDADE URGENCIA/EMERGENCIA;2022;5;5;5
HJK;UNIDADE URGENCIA/EMERGENCIA;2022;6;3;3
HJK;UNIDADE URGENCIA/EMERGENCIA;2022;7;6;6
HJK;UNIDADE URGENCIA/EMERGENCIA;2022;8;10;7
HJK;UNIDADE URGENCIA/EMERGENCIA;2022;9;4;2
HJK;UNIDADE URGENCIA/EMERGENCIA;2022;10;8;6
HJK;UNIDADE URGENCIA/EMERGENCIA;2022;11;13;8
HJK;UNIDADE URGENCIA/EMERGENCIA;2022;12;12;8
HJK;UTI - ADULTO;2022;5;4;4
HJK;UTI - ADULTO;2022;6;15;12
HJK;UTI - ADULTO;2022;7;14;14
HJK;UTI - ADULTO;2022;8;8;8
HJK;UTI - ADULTO;2022;9;3;3
HJK;UTI - ADULTO;2022;10;10;10
HJK;UTI - ADULTO;2022;11;9;9
HJK;UTI - ADULTO;2022;12;4;4
HJK;UTI - NEONATAL;2022;7;1;1
HJK;UTI - NEONATAL;2022;8;2;2
HJK;UTI - NEONATAL;2022;10;2;1
HJK;UTI - NEONATAL;2022;12;3;2
HJK;UTI - NEONATAL E PEDIATRICO UTIN E UCIN;2022;1;3;2
HJK;UTI - NEONATAL E PEDIATRICO UTIN E UCIN;2022;3;3;2
HJK;UTI - NEONATAL E PEDIATRICO UTIN E UCIN;2022;4;2;1
HJK;UTI - NEONATAL E PEDIATRICO UTIN E UCIN;2022;5;5;3
HJK;UTI COVID-19;2022;1;13;10
HJK;UTI COVID-19;2022;2;11;10
HJK;UTI COVID-19;2022;3;8;8
HJK;UTI COVID-19;2022;4;10;9
HJK;UTI COVID-19;2022;5;8;8
HJK;UTI CTI;2022;1;7;7
HJK;UTI CTI;2022;2;12;12
HJK;UTI CTI;2022;3;8;7
HJK;UTI CTI;2022;4;4;4
HJXXIII;PRONTO SOCORRO;2022;1;12;7
HJXXIII;PRONTO SOCORRO;2022;2;18;9
HJXXIII;PRONTO SOCORRO;2022;3;5;2
HJXXIII;PRONTO SOCORRO;2022;4;10;4
HJXXIII;PRONTO SOCORRO;2022;5;7;2
HJXXIII;PRONTO SOCORRO;2022;6;14;7
HJXXIII;PRONTO SOCORRO;2022;7;12;2
HJXXIII;PRONTO SOCORRO;2022;8;14;5
HJXXIII;PRONTO SOCORRO;2022;9;9;4
HJXXIII;PRONTO SOCORRO;2022;10;18;6
HJXXIII;PRONTO SOCORRO;2022;11;12;6
HJXXIII;PRONTO SOCORRO;2022;12;16;8
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2022;2;1;1
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2022;4;1;1
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2022;5;2;2
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2022;10;1;1
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2022;11;1;1
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2022;5;1;1
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2022;7;1;1
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;2022;1;4;4
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;2022;2;3;3
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;2022;3;2;2
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;2022;4;2;2
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;2022;5;4;4
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;2022;6;5;5
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;2022;7;2;2
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;2022;8;2;2
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;2022;9;4;4
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;2022;10;5;5
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;2022;11;1;1
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;2022;12;4;4
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;2022;1;4;4
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;2022;2;1;1
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;2022;3;6;6
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;2022;4;2;2
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;2022;5;2;2
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;2022;6;2;2
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;2022;7;2;2
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;2022;8;2;2
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;2022;9;3;3
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;2022;1;2;2
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;2022;2;2;2
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;2022;3;4;4
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;2022;5;1;1
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;2022;6;2;2
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;2022;12;3;3
HJXXIII;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;2022;1;3;3
HJXXIII;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;2022;3;3;2
HJXXIII;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;2022;4;1;1
HJXXIII;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;2022;6;1;1
HJXXIII;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;2022;7;3;3
HJXXIII;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;2022;9;2;2
HJXXIII;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;2022;10;3;3
HJXXIII;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;2022;11;1;1
HJXXIII;UTI;2022;1;29;28
HJXXIII;UTI;2022;2;17;16
HJXXIII;UTI;2022;3;19;15
HJXXIII;UTI;2022;4;12;12
HJXXIII;UTI;2022;5;20;16
HJXXIII;UTI;2022;6;15;15
HJXXIII;UTI;2022;7;15;14
HJXXIII;UTI;2022;8;29;29
HJXXIII;UTI;2022;9;19;18
HJXXIII;UTI;2022;10;16;16
HJXXIII;UTI;2022;11;13;11
HJXXIII;UTI;2022;12;16;16
HJXXIII;UTI -  PEDIATRICO 2º ANDAR;2022;1;3;2
HJXXIII;UTI -  PEDIATRICO 2º ANDAR;2022;3;3;1
HJXXIII;UTI -  PEDIATRICO 2º ANDAR;2022;4;5;2
HJXXIII;UTI -  PEDIATRICO 2º ANDAR;2022;7;2;1
HJXXIII;UTI -  PEDIATRICO 2º ANDAR;2022;8;3;2
HJXXIII;UTI -  PEDIATRICO 2º ANDAR;2022;9;4;4
HJXXIII;UTI -  PEDIATRICO 2º ANDAR;2022;10;1;1
HJXXIII;UTI -  PEDIATRICO 2º ANDAR;2022;11;4;3
HJXXIII;UTI -  PEDIATRICO 2º ANDAR;2022;12;2;2
HRAD;OBSERVAÇÃO;2022;1;11;10
HRAD;OBSERVAÇÃO;2022;2;7;3
HRAD;OBSERVAÇÃO;2022;3;9;4
HRAD;OBSERVAÇÃO;2022;4;4;2
HRAD;OBSERVAÇÃO;2022;5;7;5
HRAD;OBSERVAÇÃO;2022;6;6;5
HRAD;OBSERVAÇÃO;2022;7;6;2
HRAD;OBSERVAÇÃO;2022;8;4;2
HRAD;OBSERVAÇÃO;2022;9;9;7
HRAD;UNIDADE DE DECISAO CLINICA;2022;9;1;1
HRAD;UNIDADE DE DECISAO CLINICA;2022;10;3;2
HRAD;UNIDADE DE DECISAO CLINICA;2022;11;10;6
HRAD;UNIDADE DE DECISAO CLINICA;2022;12;11;4
HRAD;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;2022;1;1;1
HRAD;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;2022;2;1;1
HRAD;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;2022;3;3;3
HRAD;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;2022;5;3;3
HRAD;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;2022;8;2;2
HRAD;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2022;10;1;1
HRAD;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2022;11;1;1
HRAD;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2022;12;2;2
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;1;4;4
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;2;12;11
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;3;6;6
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;4;5;5
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;5;2;2
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;6;2;2
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;7;8;8
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;8;1;1
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;9;5;5
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;10;8;8
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;11;6;6
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;12;4;4
HRAD;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;2022;1;1;1
HRAD;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;2022;2;3;3
HRAD;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;2022;3;1;1
HRAD;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;2022;11;1;1
HRAD;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;2022;12;1;1
HRAD;UTI;2022;1;12;11
HRAD;UTI;2022;2;11;11
HRAD;UTI;2022;3;10;9
HRAD;UTI;2022;4;16;14
HRAD;UTI;2022;5;11;10
HRAD;UTI;2022;6;2;2
HRAD;UTI;2022;7;6;4
HRAD;UTI;2022;8;12;10
HRAD;UTI;2022;9;12;12
HRAD;UTI - ADULTO;2022;10;11;11
HRAD;UTI - ADULTO;2022;11;10;10
HRAD;UTI - ADULTO;2022;12;15;14
HRAD;UTI - NEONATAL;2022;1;2;2
HRAD;UTI - NEONATAL;2022;3;3;3
HRAD;UTI - NEONATAL;2022;5;2;2
HRAD;UTI - NEONATAL;2022;6;3;3
HRAD;UTI - NEONATAL;2022;8;1;1
HRAD;UTI - NEONATAL;2022;9;2;2
HRAD;UTI - NEONATAL;2022;11;2;2
HRAD;UTI - NEONATAL;2022;12;2;2
HRBJA;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2022;1;1;1
HRBJA;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2022;2;3;3
HRBJA;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2022;3;1;1
HRBJA;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2022;4;2;2
HRBJA;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2022;5;1;1
HRBJA;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2022;6;2;2
HRBJA;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2022;7;2;2
HRBJA;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2022;9;4;4
HRBJA;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2022;11;1;1
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;1;15;15
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;2;8;7
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;3;17;16
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;4;11;10
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;5;17;17
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;6;9;9
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;7;22;22
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;8;15;14
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;9;14;11
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;10;12;12
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;11;11;11
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;12;18;18
HRBJA;UTI - ADULTO;2022;1;9;9
HRBJA;UTI - ADULTO;2022;2;6;6
HRBJA;UTI - ADULTO;2022;3;6;6
HRBJA;UTI - ADULTO;2022;4;6;6
HRBJA;UTI - ADULTO;2022;5;9;8
HRBJA;UTI - ADULTO;2022;6;4;4
HRBJA;UTI - ADULTO;2022;7;6;6
HRBJA;UTI - ADULTO;2022;8;8;8
HRBJA;UTI - ADULTO;2022;9;7;7
HRBJA;UTI - ADULTO;2022;10;6;5
HRBJA;UTI - ADULTO;2022;11;2;2
HRBJA;UTI - ADULTO;2022;12;7;7
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;2022;6;1;1
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;2022;9;1;1
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;2022;8;1;1
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;2022;9;1;1
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;2022;11;2;2
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2022;11;1;1
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2022;3;3;3
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2022;4;3;3
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2022;5;5;5
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2022;6;1;1
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2022;7;2;2
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2022;9;1;1
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2022;12;1;1
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;2022;7;1;1
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;2022;8;1;1
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;2022;12;2;2
HRJP;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2022;7;1;1
HRJP;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;2022;1;1;1
HRJP;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;2022;2;3;3
HRJP;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;2022;3;4;4
HRJP;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;2022;4;1;1
HRJP;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;2022;7;1;1
HRJP;UTI -  PEDIATRICO;2022;11;2;1
HRJP;UTI - ADULTO;2022;1;4;4
HRJP;UTI - ADULTO;2022;2;3;3
HRJP;UTI - ADULTO;2022;3;9;8
HRJP;UTI - ADULTO;2022;4;15;14
HRJP;UTI - ADULTO;2022;5;6;6
HRJP;UTI - ADULTO;2022;6;9;8
HRJP;UTI - ADULTO;2022;7;8;8
HRJP;UTI - ADULTO;2022;8;9;8
HRJP;UTI - ADULTO;2022;9;3;3
